"Estacion","Fecha inicial","Fecha final","HAire10"
"UNIVERSIDAD DE MEDELLÍN","2025-07-26","","87.69476389"
"UNIVERSIDAD DE MEDELLÍN","2025-07-25","","80.49597222"
"UNIVERSIDAD DE MEDELLÍN","2025-07-24","","66.74846999"
"UNIVERSIDAD DE MEDELLÍN","2025-07-23","","71.47977083"
"UNIVERSIDAD DE MEDELLÍN","2025-07-22","","71.7060625"
"UNIVERSIDAD DE MEDELLÍN","2025-07-21","","72.36334028"
"UNIVERSIDAD DE MEDELLÍN","2025-07-20","","63.6783125"
"UNIVERSIDAD DE MEDELLÍN","2025-07-19","","62.11716667"
"UNIVERSIDAD DE MEDELLÍN","2025-07-18","","63.86115972"
"UNIVERSIDAD DE MEDELLÍN","2025-07-17","","64.44486111"
"UNIVERSIDAD DE MEDELLÍN","2025-07-16","","62.78397222"
"UNIVERSIDAD DE MEDELLÍN","2025-07-15","","65.4299375"
"UNIVERSIDAD DE MEDELLÍN","2025-07-14","","71.54158333"
"UNIVERSIDAD DE MEDELLÍN","2025-07-13","","72.61713889"
"UNIVERSIDAD DE MEDELLÍN","2025-07-12","","71.89525"
"UNIVERSIDAD DE MEDELLÍN","2025-07-11","","75.64744444"
"UNIVERSIDAD DE MEDELLÍN","2025-07-10","","72.20454861"
"UNIVERSIDAD DE MEDELLÍN","2025-07-09","","74.47123611"
"UNIVERSIDAD DE MEDELLÍN","2025-07-08","","69.11485417"
"UNIVERSIDAD DE MEDELLÍN","2025-07-07","","69.26560417"
"UNIVERSIDAD DE MEDELLÍN","2025-07-06","","74.97940278"
"UNIVERSIDAD DE MEDELLÍN","2025-07-05","","78.21188889"
"UNIVERSIDAD DE MEDELLÍN","2025-07-04","","75.99586111"
"UNIVERSIDAD DE MEDELLÍN","2025-07-03","","73.74219444"
"UNIVERSIDAD DE MEDELLÍN","2025-07-02","","66.74391667"
"UNIVERSIDAD DE MEDELLÍN","2025-07-01","","71.18245833"
"UNIVERSIDAD DE MEDELLÍN","2025-06-30","","71.31307247"
"UNIVERSIDAD DE MEDELLÍN","2025-06-29","","76.22547917"
