"Estacion","Fecha inicial","Fecha final","VViento"
"ALMACÉN GENERAL DE EPM","2024-05-13","","0.78183208"
"ALMACÉN GENERAL DE EPM","2024-05-12","","0.80452798"
"ALMACÉN GENERAL DE EPM","2024-05-11","","0.80634265"
"ALMACÉN GENERAL DE EPM","2024-05-10","","0.94585994"
"ALMACÉN GENERAL DE EPM","2024-05-09","","0.72185408"
"ALMACÉN GENERAL DE EPM","2024-05-08","","1.05384887"
"ALMACÉN GENERAL DE EPM","2024-05-07","","1.25642227"
"ALMACÉN GENERAL DE EPM","2024-05-06","","1.47751245"
"ALMACÉN GENERAL DE EPM","2024-05-05","","1.28496414"
"ALMACÉN GENERAL DE EPM","2024-05-04","","0.87306264"
"ALMACÉN GENERAL DE EPM","2024-05-03","","0.87294124"
"ALMACÉN GENERAL DE EPM","2024-05-02","","0.8860799"
"ALMACÉN GENERAL DE EPM","2024-05-01","","1.24815354"
"ALMACÉN GENERAL DE EPM","2024-04-30","","1.52608863"
"ALMACÉN GENERAL DE EPM","2024-04-29","","1.48933651"
"ALMACÉN GENERAL DE EPM","2024-04-28","","0.86217046"
"ALMACÉN GENERAL DE EPM","2024-04-27","","0.88984937"
"ALMACÉN GENERAL DE EPM","2024-04-26","","1.00596881"
"ALMACÉN GENERAL DE EPM","2024-04-25","","1.53310555"
"ALMACÉN GENERAL DE EPM","2024-04-24","","1.26469497"
"ALMACÉN GENERAL DE EPM","2024-04-23","","0.71646455"
"ALMACÉN GENERAL DE EPM","2024-04-22","","0.76111163"
"ALMACÉN GENERAL DE EPM","2024-04-21","","1.08372365"
"ALMACÉN GENERAL DE EPM","2024-04-20","","1.15482047"
"ALMACÉN GENERAL DE EPM","2024-04-19","","0.89189802"
"ALMACÉN GENERAL DE EPM","2024-04-18","","1.13911083"
"ALMACÉN GENERAL DE EPM","2024-04-17","","1.8625383"
"ALMACÉN GENERAL DE EPM","2024-04-16","","1.77356382"
"ALMACÉN GENERAL DE EPM","2024-04-15","","1.68314124"
"ALMACÉN GENERAL DE EPM","2024-04-14","","1.97686794"
"ALMACÉN GENERAL DE EPM","2024-04-13","","2.24633102"
"ALMACÉN GENERAL DE EPM","2024-04-12","","1.80316345"
"ALMACÉN GENERAL DE EPM","2024-04-11","","1.68426293"
"ALMACÉN GENERAL DE EPM","2024-04-10","","2.49949281"
