"Estacion","Fecha inicial","Fecha final","O3"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-27","","28.3337262"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-26","","15.47482507"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-25","","39.29608247"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-24","","34.54654556"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-23","","36.48396423"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-22","","26.58432706"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-21","","21.17263441"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-20","","25.1864427"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-19","","23.56783977"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-18","","24.67143268"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-17","","27.49172568"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-16","","26.5761523"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-15","","29.3964453"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-14","","21.91490283"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-13","","23.41251928"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-12","","31.57910684"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-11","","33.28763216"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-10","","27.81871617"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-09","","21.37700346"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-08","","25.41533605"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-07","","22.03098445"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-06","","23.97657788"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-05","","23.96840312"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-04","","20.60040104"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-03","","21.97376111"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-02","","25.03112222"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-01","","30.53273726"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-30","","8.8287433"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-29","","21.94923683"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-28","","26.22463752"
