"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"UNIVERSIDAD CES","2024-07-05","","17.36375694"
"UNIVERSIDAD CES","2024-07-04","","18.935375"
"UNIVERSIDAD CES","2024-07-03","","18.5078125"
"UNIVERSIDAD CES","2024-07-02","","18.36755426"
"UNIVERSIDAD CES","2024-07-01","","19.13848911"
"UNIVERSIDAD CES","2024-06-30","","19.37562566"
"UNIVERSIDAD CES","2024-06-29","","18.90994138"
"UNIVERSIDAD CES","2024-06-28","","17.90186457"
"UNIVERSIDAD CES","2024-06-27","","18.09144612"
"UNIVERSIDAD CES","2024-06-26","","18.23152778"
"UNIVERSIDAD CES","2024-06-25","","19.51044444"
"UNIVERSIDAD CES","2024-06-24","","20.52663889"
"UNIVERSIDAD CES","2024-06-23","","18.58855556"
"UNIVERSIDAD CES","2024-06-22","","20.15338195"
"UNIVERSIDAD CES","2024-06-21","","20.88278472"
"UNIVERSIDAD CES","2024-06-20","","19.8439375"
"UNIVERSIDAD CES","2024-06-19","","18.25007639"
"UNIVERSIDAD CES","2024-06-18","","19.73459028"
"UNIVERSIDAD CES","2024-06-17","","20.71182639"
"UNIVERSIDAD CES","2024-06-16","","18.89138889"
"UNIVERSIDAD CES","2024-06-15","","18.81808861"
"UNIVERSIDAD CES","2024-06-14","","18.60915404"
"UNIVERSIDAD CES","2024-06-13","","19.91000694"
"UNIVERSIDAD CES","2024-06-12","","21.0698125"
"UNIVERSIDAD CES","2024-06-11","","19.73152083"
"UNIVERSIDAD CES","2024-06-10","","19.41366843"
"UNIVERSIDAD CES","2024-06-09","","18.39661806"
"UNIVERSIDAD CES","2024-06-08","","21.50028472"
"UNIVERSIDAD CES","2024-06-07","","20.92972917"
"UNIVERSIDAD CES","2024-06-06","","20.26367361"
"UNIVERSIDAD CES","2024-06-05","","20.30534028"
"UNIVERSIDAD CES","2024-06-04","","18.88560417"
"UNIVERSIDAD CES","2024-06-03","","20.59518056"
"UNIVERSIDAD CES","2024-06-02","","21.15156945"
"UNIVERSIDAD CES","2024-06-01","","22.90263889"
"UNIVERSIDAD CES","2024-05-31","","20.77663194"
"UNIVERSIDAD CES","2024-05-30","","19.42081944"
"UNIVERSIDAD CES","2024-05-29","","19.474375"
"UNIVERSIDAD CES","2024-05-28","","20.83665278"
"UNIVERSIDAD CES","2024-05-27","","19.60586806"
"UNIVERSIDAD CES","2024-05-26","","20.65733333"
"UNIVERSIDAD CES","2024-05-25","","19.67331944"
"UNIVERSIDAD CES","2024-05-24","","21.16440741"
